"project_id","deployment_id","image_id","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","age","sex","animal_recognizable","individual_id","number_of_animals","individual_animal_notes","highlighted","color"
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080663.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080663.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:07","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080664.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080664.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:10","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080665.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080665.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:11","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080666.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080666.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:16","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080667.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080667.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:19","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12080668.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12080668.JPG","No","Juliano Zardetto","d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b","Mammalia","Cetartiodactyla","Suidae","Sus","scrofa","Wild Boar","Absolutely sure","2019-12-08 18:46:20","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-4","FNS_2019_CT-FNS-1-4_12100671.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-4/12100671.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-12-10 09:30:21","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11080001.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11080001.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 15:56:24","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11080003.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11080003.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 15:56:25","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110988.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110988.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:09:56","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110989.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110989.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:09:57","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110990.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110990.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:09:58","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110991.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110991.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:12:25","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110992.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110992.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:12:26","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110993.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110993.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:12:26","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110994.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110994.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:18:32","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110995.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110995.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:18:33","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110996.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110996.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:18:34","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110997.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110997.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:24:12","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110998.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110998.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:24:13","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11110999.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11110999.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 09:24:14","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11120535.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11120535.JPG","No","Juliano Zardetto","3d80f1d6-b1df-4966-9ff4-94053c7a902a","Mammalia","Carnivora","Canidae","Canis","lupus familiaris","Domestic Dog","Absolutely sure","2019-11-12 05:16:55","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11120536.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11120536.JPG","No","Juliano Zardetto","3d80f1d6-b1df-4966-9ff4-94053c7a902a","Mammalia","Carnivora","Canidae","Canis","lupus familiaris","Domestic Dog","Absolutely sure","2019-11-12 05:16:56","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11120537.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11120537.JPG","No","Juliano Zardetto","3d80f1d6-b1df-4966-9ff4-94053c7a902a","Mammalia","Carnivora","Canidae","Canis","lupus familiaris","Domestic Dog","Absolutely sure","2019-11-12 05:16:57","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130925.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130925.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:00:54","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130926.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130926.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:00:55","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130927.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130927.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:00:56","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130928.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130928.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:01:24","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130929.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130929.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:01:25","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11130930.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11130930.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-13 20:01:26","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11140949.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11140949.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-14 22:27:38","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11140950.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11140950.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-14 22:27:39","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11140951.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11140951.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-14 22:27:40","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11150970.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11150970.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-15 11:15:43","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11150971.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11150971.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-15 11:15:44","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11150972.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11150972.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-15 11:15:45","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11150973.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11150973.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-15 11:29:07","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11150974.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11150974.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-15 11:29:08","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-5","FNS_2019_CT-FNS-1-5_11240021.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-5/11240021.JPG","No","Juliano Zardetto","c09f39da-fcc2-4399-9dbf-bd5bfce6f074","Aves","Struthioniformes","Tinamidae","Crypturellus","undulatus","Undulated Tinamou","Not sure","2019-11-24 04:47:53","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11080005.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11080005.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 16:35:08","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11080011.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11080011.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 16:35:54","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11110423.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11110423.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 12:07:24","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11110424.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11110424.JPG","Yes","","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank","","2019-11-11 12:07:25","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130737.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130737.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:36","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130738.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130738.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:37","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130739.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130739.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:38","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130740.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130740.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:49","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130741.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130741.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:50","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130742.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130742.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:51","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130743.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130743.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:55","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130744.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130744.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:56","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11130745.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11130745.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-13 11:39:57","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11170019.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11170019.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-17 04:17:11","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_11170020.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/11170020.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-11-17 04:17:12","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-6","FNS_2019_CT-FNS-1-6_12100021.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-6/12100021.JPG","No","","1f689929-883d-4dae-958c-3d57ab5b6c16","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown species","","2019-12-10 09:20:28","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080003.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080003.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 17:23:05","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080008.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080008.JPG","No","","c47b0c62-3d30-493f-8196-d362cf119cbf","","","","","","Setup_Pickup","","2019-11-08 17:23:48","","","","","","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080026.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080026.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:39","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080027.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080027.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:40","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080028.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080028.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:41","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080029.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080029.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:45","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080030.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080030.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:46","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080031.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080031.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:47","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080032.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080032.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:57","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080033.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080033.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:58","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11080034.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11080034.JPG","No","Juliano Zardetto","0d27127e-e39f-41f4-9685-11d68f4777ae","Mammalia","Cetartiodactyla","Cervidae","Mazama","gouazoubira","Gray Brocket","Absolutely sure","2019-11-08 19:25:58","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090035.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090035.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:04","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090036.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090036.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:05","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090037.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090037.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:05","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090038.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090038.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:11","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090039.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090039.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:11","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090040.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090040.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:12","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090041.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090041.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:16","","","","","1","","",""
"FNS","FNS_2019_CT-FNS-1-7","FNS_2019_CT-FNS-1-7_11090042.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-7/11090042.JPG","No","Juliano Zardetto","89d41ec3-af8a-438a-86dd-4a6cb1819f07","Mammalia","Pilosa","Myrmecophagidae","Tamandua","tetradactyla","Southern Tamandua","Absolutely sure","2019-11-09 07:34:16","","","","","1","","",""
