"ID","Project.Name","Camera.Trap.Name","Latitude","Longitude","Sampling.Event","Photo.Type","Photo.Date","Photo.time","Raw.Name","Class","Order","Family","Genus","Species","Number.of.Animals","Person.Identifying.the.Photo","Camera.Serial.Number","Camera.Start.Date","Camera.End.Date","Person.setting.up.the.Camera","Person.picking.up.the.Camera","Camera.Manufacturer","Camera.Model","Sequence.Info","Moon.Phase","Temperature","Flash","Organization.Name"
2332,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:38:59",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2333,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:39:42",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2334,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:39:43",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2335,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:39:44",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2336,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:26",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2337,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:27",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2338,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:28",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2339,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:32",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2340,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:33",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2341,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:34",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2342,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:38",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2343,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:39",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2344,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"03:53:40",NA,"MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2345,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"15:37:32",NA,"MAMMALIA","RODENTIA","ERETHIZONTIDAE","Coendou","",NA,"",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2346,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"15:37:33",NA,"MAMMALIA","RODENTIA","ERETHIZONTIDAE","Coendou","",NA,"",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2347,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"15:37:34",NA,"MAMMALIA","RODENTIA","ERETHIZONTIDAE","Coendou","",NA,"",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2348,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:09",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2349,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:11",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2350,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:12",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2351,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:15",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2352,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:16",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2353,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:17",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2354,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:21",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2355,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:22",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2356,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-04,"22:11:23",NA,"MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2357,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:22",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2358,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:23",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2359,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:24",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2360,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:27",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2361,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:28",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2362,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:29",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2363,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:40",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2364,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:41",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2365,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"07:03:42",NA,"MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Didelphis","",1,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2366,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:45:56",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2367,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:45:57",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2368,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:45:58",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2369,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:02",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2370,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:03",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2371,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:04",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2372,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:15",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2373,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:16",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2374,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:17",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2375,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:31",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2376,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:32",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2377,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:33",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2378,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:37",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2379,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:38",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2380,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:46:39",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2381,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:10",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2382,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:11",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2383,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:12",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2384,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:37",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2385,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:38",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2386,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:39",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2387,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:46",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2388,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:47",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2389,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:48",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2390,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:52",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2391,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:53",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2392,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:54",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2393,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:58",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2394,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:47:59",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2395,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:00",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2396,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:03",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2397,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:04",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2398,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:05",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2399,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:09",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2400,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:10",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2401,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:11",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2402,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:16",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2403,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:17",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2404,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:18",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2405,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:22",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2406,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:23",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2407,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:24",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2408,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:28",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2409,"FNS","CT-FNS-1-11",-16.6426,-48.6462,2019,NA,2019-12-05,"08:48:29",NA,"AVES","GALLIFORMES","CRACIDAE","Penelope","obscura",3,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
